Customer_ID,Full_Name,ID_Number,Date_of_Birth,Age,Gender,Phone_Number,Email,Address,Location,Employment_Status,Monthly_Income_Bracket,Estimated_Monthly_Income,Account_Opening_Date,Has_Savings_Account,Account_Balance,Loan_ID,Loan_Product,Loan_Amount,Interest_Rate,Term_Type,Term_Months,Term_Weeks,Total_Loan_Amount,Loan_Disbursement_Date,Next_Due_Date,Loan_Status,Outstanding_Balance,Total_Paid,Overdue_Amount,Payments_Made,Payments_Missed,Number_of_Loans,Number_of_Declined_Loans,Declined_Loans_Details,Profile_Type,Is_Defaulter
CUST-000722,Jennifer Burns,481***52,1981-09-10,44,Female,+254 *** *** 094,jo***4@protonmail.com,"215 Scott Vista, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2023-04-01,Yes,44575.81,LOAN-000722-01,Business Capital Loan,94000,19.5,monthly,6.0,,112330.0,2025-04-30,,Defaulted,77667.69,34662.31,74886.67,2,4,2,0,,Overburdened Family Person,Yes
CUST-000723,Holly Long,243***82,1993-11-16,32,Female,+254 *** *** 973,,"5086 Carr Haven, Nairobi",Nairobi,Casual laborer,"20,001 - 30,000",25000,2024-05-06,No,3524.5,LOAN-000723-01,Business Capital Loan,66000,19.5,weekly,,48.0,78870.0,2025-09-17,,Defaulted,66846.33,12023.67,19717.5,8,12,2,0,,Hustler/Casual Worker,Yes
CUST-000724,Alex Ward,062***24,1993-08-30,32,Male,+254 *** *** 131,,"10280 Laura Mount Suite 882, Mwea",Mwea,Self-employed/Business owner,"10,000 - 20,000",15000,2023-11-03,Yes,44396.33,LOAN-000724-01,School Fees Loan,52000,14.5,weekly,,12.0,59540.0,2025-08-27,,Defaulted,25279.52,34260.48,24808.33,7,5,3,2,"Cash Loan (145,000 KES) - Loan amount too high; Business Capital Loan (63,000 KES) - Too many existing loans",Hustler/Casual Worker,Yes
CUST-000725,Joshua Miller,620***74,1990-10-03,35,Male,+254 *** *** 046,,"24597 Joseph Port Suite 193, Kamulu",Kamulu,Casual laborer,"10,000 - 20,000",15000,2023-02-23,No,2200.23,LOAN-000725-01,School Fees Loan,32000,14.5,weekly,,36.0,36640.0,2025-12-09,2026-01-13,Overdue,33084.73,3555.27,4071.11,4,4,2,0,,Hustler/Casual Worker,Yes
CUST-000726,Abigail Hardin,806***25,2004-02-08,22,Female,+254 *** *** 854,os***t@gmail.co.ke,"643 Stacey Trail, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2024-10-26,No,2060.63,LOAN-000726-01,Utility Loan,42000,16.0,monthly,3.0,,48720.0,2025-12-30,,Defaulted,48720.0,0.0,16240.0,0,1,3,2,"Cash Loan (192,000 KES) - Poor credit history; School Fees Loan (145,000 KES) - Too many existing loans",Hustler/Casual Worker,Yes
CUST-000727,Steven Chavez,913***55,2004-10-24,21,Male,+254 *** *** 999,wf***r@gmail.co.ke,"5466 Denise Coves, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2025-05-22,No,3067.12,LOAN-000727-01,Business Capital Loan,57000,19.5,weekly,,24.0,68115.0,2025-09-02,2026-02-03,Active,8514.38,59600.62,394.2,21,1,1,0,,Entry Level Worker,No
CUST-000728,Julie Gray,954***28,2001-01-04,25,Female,+254 *** *** 020,fh***s@protonmail.com,"5899 West Fort, Nairobi",Nairobi,Self-employed/Business owner,"10,000 - 20,000",15000,2024-11-14,Yes,2454.14,LOAN-000728-01,Utility Loan,13000,16.0,weekly,,24.0,15080.0,2025-11-13,2026-01-29,Active,8796.67,6283.33,53.26,10,1,1,0,,Hustler/Casual Worker,No
CUST-000729,Paul Brown,067***07,1968-10-29,57,Male,+254 *** *** 037,,"0216 Haynes Heights, Mombasa Road",Mombasa Road,Formally employed (contract),"20,001 - 30,000",25000,2025-12-04,Yes,23498.87,LOAN-000729-01,Business Capital Loan,83000,22.5,monthly,6.0,,101675.0,2025-12-13,2026-01-12,Active,101675.0,0.0,1858.17,0,1,1,0,,Overburdened Family Person,No
CUST-000730,Elizabeth Henderson,788***29,1991-10-22,34,Female,+254 *** *** 957,tk***g@mail.com,"80217 Tara Burgs Suite 181, Kamulu",Kamulu,Self-employed/Business owner,"50,001 - 100,000",75000,2025-08-12,Yes,34283.74,LOAN-000730-01,School Fees Loan,42000,14.5,monthly,3.0,,48090.0,2025-08-21,,Completed,16030.0,32060.0,342.74,2,1,2,0,,Young Entrepreneur,No
CUST-000731,Kenneth Blanchard,903***54,1996-04-13,29,Male,+254 *** *** 683,al***d@mail.com,"8785 Chang Plain, Kayole",Kayole,Formally employed (permanent),"10,000 - 20,000",15000,2025-06-19,Yes,19730.45,LOAN-000731-01,School Fees Loan,24000,14.5,monthly,6.0,,27480.0,2025-12-12,,Defaulted,27480.0,0.0,4580.0,0,1,1,0,,Entry Level Worker,Yes
CUST-000732,Carl Hopkins,628***93,1991-11-30,34,Male,+254 *** *** 375,po***y@protonmail.com,"247 Jimenez Ridge, Mwea",Mwea,Formally employed (permanent),"50,001 - 100,000",75000,2025-04-10,Yes,72003.5,LOAN-000732-01,Emergency Loan,93000,22.0,weekly,,12.0,113460.0,2026-01-12,2026-02-02,Active,94550.0,18910.0,759.11,2,1,1,0,,Stable Professional,No
CUST-000733,Anthony Patel MD,354***93,2001-10-30,24,Male,+254 *** *** 332,cr***a@outlook.co.ke,"6704 Nash Pass, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2025-04-18,No,2337.2,LOAN-000733-01,School Fees Loan,53000,14.5,monthly,6.0,,60685.0,2025-07-14,,Defaulted,22412.08,38272.92,20228.33,4,2,1,0,,Hustler/Casual Worker,Yes
CUST-000734,Kelly Schwartz,615***07,1995-03-10,30,Female,+254 *** *** 916,,"484 Danielle Squares Apt. 039, Nairobi",Nairobi,Formally employed (contract),"50,001 - 100,000",75000,2025-09-27,Yes,118815.55,LOAN-000734-01,Business Capital Loan,253000,19.5,weekly,,24.0,302335.0,2025-10-19,,Completed,138570.21,163764.79,116.5,13,2,1,0,,Stable Professional,No
CUST-000735,Linda Fox,875***13,2000-02-01,26,Female,+254 *** *** 176,ma***3@gmail.co.ke,"1778 Price Crossing, Kayole",Kayole,Self-employed/Business owner,"20,001 - 30,000",25000,2025-02-21,Yes,20373.08,LOAN-000735-01,Business Capital Loan,64000,19.5,monthly,6.0,,76480.0,2025-10-12,,Completed,50986.67,25493.33,1698.94,2,1,2,2,"Emergency Loan (31,000 KES) - Age limit exceeded; Emergency Loan (63,000 KES) - Unstable employment",Hustler/Casual Worker,No
CUST-000736,Tanya Snyder,132***85,1998-02-12,27,Female,+254 *** *** 198,je***n@icloud.com,"622 Christopher Forest Apt. 393, Kayole",Kayole,Formally employed (contract),"30,001 - 50,000",40000,2025-03-29,No,3210.72,LOAN-000736-01,Emergency Loan,37000,22.0,monthly,6.0,,45140.0,2025-11-05,2026-02-03,Active,30093.33,15046.67,1431.32,2,1,1,2,"Emergency Loan (14,000 KES) - Too many existing loans; Utility Loan (45,000 KES) - Unstable employment",Young Entrepreneur,No
CUST-000737,Jimmy Burns,031***43,1982-02-07,44,Male,+254 *** *** 505,br***l@yahoo.co.uk,"051 William Circles Suite 820, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2024-10-07,No,743.13,LOAN-000737-01,Business Capital Loan,51000,19.5,weekly,,24.0,60945.0,2025-09-26,,Completed,17775.62,43169.38,119.84,17,1,1,0,,Stable Professional,No
CUST-000738,Willie Nelson,106***20,1995-06-26,30,Male,+254 *** *** 449,,"7507 Christine Falls, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2024-03-21,Yes,108271.81,LOAN-000738-01,Business Capital Loan,92000,19.5,weekly,,48.0,109940.0,2025-11-16,2026-01-25,Active,89326.25,20613.75,203.63,9,2,1,0,,Young Entrepreneur,No
CUST-000739,Sarah Gibson,235***03,1995-10-15,30,Female,+254 *** *** 580,,"832 Dudley Orchard Suite 380, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2024-08-08,No,2216.13,LOAN-000739-01,Emergency Loan,57000,22.0,weekly,,24.0,69540.0,2025-07-13,,Completed,2897.5,66642.5,197.62,23,1,2,1,"School Fees Loan (43,000 KES) - Age limit exceeded",Young Entrepreneur,No
CUST-000740,Erin Cook,682***80,1988-07-16,37,Female,+254 *** *** 508,fb***k@protonmail.com,"083 James Center, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2025-01-08,Yes,405033.39,LOAN-000740-01,Cash Loan,89000,18.5,weekly,,36.0,105465.0,2025-06-02,,Defaulted,76252.92,29212.08,67380.42,12,23,2,0,,Stable Professional,Yes
CUST-000741,Danielle Chavez,449***94,1995-01-04,31,Female,+254 *** *** 840,,"6205 Parker Falls, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2023-03-05,Yes,28220.47,LOAN-000741-01,Emergency Loan,44000,22.0,monthly,6.0,,53680.0,2025-08-12,,Completed,17893.33,35786.67,1042.96,4,1,2,0,,Hustler/Casual Worker,No
CUST-000742,Roger White,076***86,1987-10-14,38,Male,+254 *** *** 986,sc***4@yandex.com,"5022 Michael Camp, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2024-06-18,No,2262.54,LOAN-000742-01,Utility Loan,32000,16.0,weekly,,12.0,37120.0,2025-09-26,,Completed,3093.33,34026.67,402.03,11,1,1,0,,Overburdened Family Person,No
CUST-000743,Kevin Rogers,573***01,1989-03-17,36,Male,+254 *** *** 620,if***k@protonmail.com,"81975 Curry Prairie Apt. 543, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2024-02-12,Yes,116397.51,LOAN-000743-01,Business Capital Loan,111000,19.5,monthly,6.0,,132645.0,2025-07-16,,Defaulted,91189.16,41455.84,88430.0,2,4,2,0,,Stable Professional,Yes
CUST-000744,Melinda Johnson PhD,485***12,1981-03-09,44,Female,+254 *** *** 249,,"74311 Anderson Village Suite 479, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2024-09-20,Yes,71165.26,LOAN-000744-01,School Fees Loan,87000,14.5,weekly,,24.0,99615.0,2026-01-25,2026-02-01,Active,99615.0,0.0,488.52,0,1,2,0,,Overburdened Family Person,No
CUST-000745,Yvette Lambert,484***92,1989-11-15,36,Female,+254 *** *** 098,,"9373 William Passage Suite 915, Kayole",Kayole,Formally employed (contract),"10,000 - 20,000",15000,2024-03-15,No,3786.5,LOAN-000745-01,School Fees Loan,85000,14.5,monthly,6.0,,97325.0,2025-05-15,,Defaulted,65664.63,31660.37,64883.33,2,4,1,0,,Hustler/Casual Worker,Yes
CUST-000746,Cody Farmer,437***52,1991-09-19,34,Male,+254 *** *** 629,fr***n@mail.com,"478 Gregory Shoal, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2024-11-03,No,4628.33,LOAN-000746-01,Cash Loan,80000,18.5,weekly,,48.0,94800.0,2025-04-03,,Completed,23700.0,71100.0,1422.72,36,7,2,0,,Young Entrepreneur,No
CUST-000747,Gabriel Terrell,252***89,1983-05-18,42,Male,+254 *** *** 724,,"72796 Arnold Mews, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2024-02-19,Yes,74193.36,LOAN-000747-01,Business Capital Loan,139000,19.5,monthly,12.0,,166105.0,2025-06-10,,Defaulted,139479.4,26625.6,69210.42,2,5,3,0,,Overburdened Family Person,Yes
CUST-000748,Aaron Herrera,467***27,1988-01-20,38,Male,+254 *** *** 736,,"72425 Charles Course, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2023-06-19,Yes,52547.77,LOAN-000748-01,Emergency Loan,73000,22.0,weekly,,12.0,89060.0,2025-10-30,,Defaulted,52183.9,36876.1,51951.67,5,7,1,0,,Overburdened Family Person,Yes
CUST-000749,Pamela Mcintosh,137***77,1993-07-09,32,Female,+254 *** *** 904,ts***s@aol.com,"175 Kristen Causeway, Nairobi",Nairobi,Formally employed (contract),"50,001 - 100,000",75000,2023-07-15,Yes,193384.12,LOAN-000749-01,Business Capital Loan,179000,19.5,weekly,,48.0,213905.0,2025-09-14,,Completed,138146.98,75758.02,2651.67,17,3,3,2,"Cash Loan (186,000 KES) - Loan amount too high; Emergency Loan (67,000 KES) - Age limit exceeded",Stable Professional,No
CUST-000750,Jeffrey Bell,577***60,1993-06-01,32,Male,+254 *** *** 800,,"577 Michael Ways, Mwea",Mwea,Formally employed (permanent),"30,001 - 50,000",40000,2024-03-31,Yes,40611.09,LOAN-000750-01,Business Capital Loan,112000,19.5,monthly,6.0,,133840.0,2025-04-24,2025-10-21,Active,22306.67,111533.33,3941.36,5,1,1,0,,Stable Professional,No
CUST-000751,Kim Black,360***22,1985-09-17,40,Female,+254 *** *** 608,,"9305 Heather Crescent, Kamulu",Kamulu,Formally employed (permanent),"Above 100,000",150000,2023-03-03,Yes,141115.84,LOAN-000751-01,Business Capital Loan,121000,19.5,monthly,6.0,,144595.0,2025-06-11,,Completed,24099.17,120495.83,1485.36,5,1,2,0,,Stable Professional,No
CUST-000752,Elizabeth Coleman,148***81,1999-10-22,26,Female,+254 *** *** 931,,"120 Ballard Radial, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2023-03-19,No,34.06,LOAN-000752-01,Business Capital Loan,82000,19.5,monthly,6.0,,97990.0,2025-04-06,,Completed,16331.67,81658.33,2069.61,5,1,2,0,,Young Entrepreneur,No
CUST-000753,Dakota Russell,755***82,1976-01-12,50,Male,+254 *** *** 293,go***4@yahoo.com,"703 Stanley Station, Kamulu",Kamulu,Formally employed (contract),"30,001 - 50,000",40000,2025-02-15,No,1219.21,LOAN-000753-01,Utility Loan,33000,16.0,weekly,,24.0,38280.0,2025-09-08,,Completed,7975.0,30305.0,391.99,19,2,1,0,,Overburdened Family Person,No
CUST-000754,Joe Solomon,981***67,1997-07-09,28,Male,+254 *** *** 632,,"2522 Cunningham Square, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-06-24,No,3557.78,LOAN-000754-01,Business Capital Loan,134000,19.5,monthly,6.0,,160130.0,2025-07-17,,Completed,26688.33,133441.67,140.61,5,1,1,0,,Young Entrepreneur,No
CUST-000755,Michael Anderson,127***35,1991-12-07,34,Male,+254 *** *** 411,wi***n@outlook.co.ke,"6397 Beverly Mews Apt. 020, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2024-03-30,No,3505.66,LOAN-000755-01,Business Capital Loan,87000,19.5,monthly,12.0,,103965.0,2025-07-10,,Defaulted,87945.99,16019.01,34655.0,2,4,2,0,,Young Entrepreneur,Yes
CUST-000756,Jason Smith,213***18,1984-05-14,41,Male,+254 *** *** 527,,"162 Jennifer Summit, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2025-09-21,No,707.66,LOAN-000756-01,School Fees Loan,43000,14.5,monthly,3.0,,49235.0,2025-09-28,,Defaulted,49235.0,0.0,49235.0,0,3,2,0,,Overburdened Family Person,Yes
CUST-000757,Emily Andrews,830***65,1989-02-20,36,Female,+254 *** *** 995,sh***z@yahoo.co.ke,"69592 Cunningham Grove Suite 261, Kayole",Kayole,Formally employed (permanent),"Above 100,000",150000,2024-09-24,No,593.25,LOAN-000757-01,Business Capital Loan,284000,19.5,weekly,,48.0,339380.0,2025-08-01,,Written Off,265298.59,74081.41,106056.25,11,15,1,0,,Stable Professional,Yes
CUST-000758,Jennifer Shah,395***48,1987-08-30,38,Female,+254 *** *** 763,ba***d@yahoo.co.ke,"79574 Jordan Land, Nairobi",Nairobi,Casual laborer,"20,001 - 30,000",25000,2025-12-04,Yes,22127.8,LOAN-000758-01,Business Capital Loan,77000,19.5,weekly,,24.0,92015.0,2025-12-12,2026-01-30,Active,69011.25,23003.75,306.33,6,1,1,0,,Hustler/Casual Worker,No
CUST-000759,Marc Kennedy,234***74,1968-08-30,57,Male,+254 *** *** 986,mi***3@gmail.co.ke,"1573 Hall Expressway Apt. 011, Kayole",Kayole,Formally employed (permanent),"50,001 - 100,000",75000,2025-11-03,Yes,111912.8,LOAN-000759-01,Emergency Loan,88000,25.0,monthly,3.0,,110000.0,2026-01-04,2026-02-03,Active,110000.0,0.0,5786.74,0,1,3,0,,Stable Professional,No
CUST-000760,Cassandra Yu,495***11,1975-11-06,50,Female,+254 *** *** 060,sm***y@yahoo.co.ke,"0185 Mccormick Mall, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-07-21,No,4333.0,LOAN-000760-01,Business Capital Loan,150000,19.5,weekly,,24.0,179250.0,2026-01-25,2026-02-01,Active,179250.0,0.0,7468.75,0,1,1,0,,Overburdened Family Person,Yes
CUST-000761,Ms. Suzanne Smith,953***21,1981-09-29,44,Female,+254 *** *** 268,sb***t@outlook.co.ke,"06615 Marsh Summit Suite 873, Nairobi",Nairobi,Formally employed (permanent),"20,001 - 30,000",25000,2024-10-26,Yes,50832.86,LOAN-000761-01,Business Capital Loan,114000,19.5,monthly,9.0,,136230.0,2025-05-03,,Completed,15136.67,121093.33,701.92,8,1,2,0,,Overburdened Family Person,No
CUST-000762,James Martin,260***66,1989-04-13,36,Male,+254 *** *** 921,,"96181 Davis Heights, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2023-06-22,No,1381.92,LOAN-000762-01,Cash Loan,89000,18.5,monthly,9.0,,105465.0,2026-01-04,2026-02-03,Overdue,105465.0,0.0,11718.33,0,1,1,0,,Stable Professional,Yes
CUST-000763,Mrs. Rebecca Wade DDS,109***73,1998-12-04,27,Female,+254 *** *** 490,wi***c@gmail.com,"91412 Howell Rapids Suite 561, Mombasa Road",Mombasa Road,Self-employed/Business owner,"30,001 - 50,000",40000,2025-04-26,Yes,21195.42,LOAN-000763-01,School Fees Loan,109000,14.5,monthly,9.0,,124805.0,2025-09-25,2026-01-23,Active,83203.33,41601.67,1626.23,3,1,2,0,,Young Entrepreneur,No
CUST-000764,Jeff Baker,607***33,2000-07-31,25,Male,+254 *** *** 517,ja***8@yahoo.co.uk,"135 Gilmore Oval Suite 575, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2024-12-23,No,4347.52,LOAN-000764-01,Emergency Loan,54000,22.0,monthly,6.0,,65880.0,2025-12-08,,Defaulted,65880.0,0.0,10980.0,0,1,2,0,,Entry Level Worker,Yes
CUST-000765,William Chambers,701***80,1988-02-06,38,Male,+254 *** *** 212,ch***y@icloud.com,"59593 Antonio Pike, Mwea",Mwea,Formally employed (contract),"20,001 - 30,000",25000,2023-09-03,No,1122.3,LOAN-000765-01,Utility Loan,23000,16.0,weekly,,24.0,26680.0,2025-10-24,,Completed,12228.33,14451.67,23.66,13,1,3,2,"Cash Loan (33,000 KES) - Too many existing loans; Business Capital Loan (255,000 KES) - Too many existing loans",Overburdened Family Person,No
CUST-000766,Ashley Acosta,371***12,2004-11-24,21,Female,+254 *** *** 796,ha***7@icloud.com,"287 Parker Vista, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2023-11-27,Yes,57191.22,LOAN-000766-01,Emergency Loan,42000,22.0,monthly,6.0,,51240.0,2025-08-16,,Completed,17080.0,34160.0,1502.72,4,1,1,2,"Utility Loan (17,000 KES) - Unstable employment; School Fees Loan (70,000 KES) - Incomplete documentation",Entry Level Worker,No
CUST-000767,Tyler Ball,353***29,1998-08-22,27,Male,+254 *** *** 629,mi***s@gmail.com,"08543 Hahn Radial Apt. 034, Kamulu",Kamulu,Formally employed (contract),"20,001 - 30,000",25000,2025-02-21,Yes,44934.09,LOAN-000767-01,Emergency Loan,73000,22.0,weekly,,24.0,89060.0,2025-10-16,,Completed,37108.33,51951.67,322.95,14,1,3,0,,Entry Level Worker,No
CUST-000768,William Jordan,387***20,1974-12-13,51,Male,+254 *** *** 081,df***r@outlook.com,"835 Emily Avenue Apt. 014, Kayole",Kayole,Formally employed (contract),"50,001 - 100,000",75000,2023-05-18,Yes,144702.6,LOAN-000768-01,Utility Loan,50000,19.0,weekly,,24.0,59500.0,2026-01-30,2026-02-06,Active,59500.0,0.0,0.0,0,0,1,0,,Stable Professional,No
CUST-000769,Trevor Fitzgerald,124***57,1999-03-13,26,Male,+254 *** *** 086,ch***6@hotmail.com,"741 Jeffery Road Suite 984, Kayole",Kayole,Casual laborer,"Below 10,000",7500,2024-07-17,No,2468.95,LOAN-000769-01,Business Capital Loan,97000,19.5,monthly,12.0,,115915.0,2025-07-08,,Completed,57957.5,57957.5,1813.47,6,1,2,0,,Hustler/Casual Worker,No
CUST-000770,John Bernard,633***35,1993-11-07,32,Male,+254 *** *** 308,mi***6@outlook.com,"5784 Yates Union Suite 391, Nairobi",Nairobi,Casual laborer,"20,001 - 30,000",25000,2025-01-21,No,1179.11,LOAN-000770-01,School Fees Loan,70000,14.5,monthly,3.0,,80150.0,2025-11-25,2026-01-24,Overdue,53433.33,26716.67,5008.27,1,1,4,2,"School Fees Loan (115,000 KES) - Too many existing loans; Business Capital Loan (94,000 KES) - Unstable employment",Hustler/Casual Worker,No
CUST-000771,Sherry Robinson,993***35,1996-09-01,29,Female,+254 *** *** 886,,"57067 Mcneil Parks, Nairobi",Nairobi,Self-employed/Business owner,"Below 10,000",7500,2024-08-14,No,4903.12,LOAN-000771-01,Utility Loan,44000,16.0,monthly,6.0,,51040.0,2025-03-19,,Completed,8506.67,42533.33,1449.71,5,1,3,0,,Hustler/Casual Worker,No
CUST-000772,Patrick Erickson,533***74,1995-11-09,30,Male,+254 *** *** 881,rh***s@gmail.com,"804 John Path, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2023-11-04,Yes,105145.63,LOAN-000772-01,Utility Loan,50000,16.0,monthly,3.0,,58000.0,2025-02-13,,Completed,19333.33,38666.67,2444.11,2,1,2,1,"Emergency Loan (54,000 KES) - Too many existing loans",Stable Professional,No
CUST-000773,Shawn Moore,735***41,1981-01-28,45,Male,+254 *** *** 833,ke***k@protonmail.com,"680 Cynthia Estate, Kayole",Kayole,Self-employed/Business owner,"20,001 - 30,000",25000,2023-09-30,No,3957.29,LOAN-000773-01,Emergency Loan,95000,22.0,monthly,3.0,,115900.0,2025-07-04,,Written Off,78366.78,37533.22,77266.67,1,2,1,0,,Overburdened Family Person,Yes
CUST-000774,Richard Williams,117***71,1997-04-11,28,Male,+254 *** *** 014,st***n@gmail.co.ke,"10480 James Harbors, Mwea",Mwea,Self-employed/Business owner,"50,001 - 100,000",75000,2025-03-11,No,3621.88,LOAN-000774-01,Cash Loan,156000,18.5,monthly,3.0,,184860.0,2025-09-12,,Defaulted,128612.98,56247.02,123240.0,1,2,3,0,,Young Entrepreneur,Yes
CUST-000775,Patrick Brown,911***67,1984-12-20,41,Male,+254 *** *** 996,pe***n@yahoo.com,"281 Guerrero Pines Suite 597, Mwea",Mwea,Formally employed (permanent),"Above 100,000",150000,2024-11-25,No,2799.41,LOAN-000775-01,Emergency Loan,81000,22.0,weekly,,24.0,98820.0,2025-06-20,,Completed,16470.0,82350.0,2400.74,20,4,1,0,,Stable Professional,No
CUST-000776,Brad Murphy,305***63,2001-02-10,25,Male,+254 *** *** 034,,"25297 Maurice Valleys Apt. 506, Nairobi",Nairobi,Casual laborer,"20,001 - 30,000",25000,2023-06-12,No,1403.93,LOAN-000776-01,Business Capital Loan,64000,19.5,monthly,12.0,,76480.0,2025-12-23,2026-01-22,Active,76480.0,0.0,685.03,0,1,1,0,,Hustler/Casual Worker,No
CUST-000777,Courtney Swanson,736***38,1996-10-31,29,Female,+254 *** *** 856,st***5@protonmail.com,"05406 Powers Crescent, Kayole",Kayole,Formally employed (permanent),"10,000 - 20,000",15000,2025-08-15,Yes,10740.07,LOAN-000777-01,Business Capital Loan,64000,19.5,weekly,,24.0,76480.0,2025-10-21,2026-02-03,Active,31866.67,44613.33,119.97,14,1,1,0,,Entry Level Worker,No
CUST-000778,Denise Schneider,448***89,1979-01-12,47,Female,+254 *** *** 633,db***p@gmail.co.ke,"4825 George Shore Suite 642, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2025-06-21,No,870.58,LOAN-000778-01,Cash Loan,44000,18.5,monthly,3.0,,52140.0,2025-09-04,,Completed,17380.0,34760.0,1848.76,2,1,1,0,,Overburdened Family Person,No
CUST-000779,Melanie Kelley,869***93,1975-12-18,50,Female,+254 *** *** 480,ma***9@hotmail.com,"6175 Graham Harbors Apt. 617, Kamulu",Kamulu,Formally employed (contract),"50,001 - 100,000",75000,2025-07-08,No,3883.1,LOAN-000779-01,Business Capital Loan,128000,19.5,weekly,,36.0,152960.0,2025-07-11,2026-01-23,Active,38240.0,114720.0,933.22,27,2,3,0,,Overburdened Family Person,No
CUST-000780,Dawn Crawford,531***86,1991-09-06,34,Female,+254 *** *** 784,nn***s@outlook.com,"96754 Crawford Mission Suite 186, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2023-12-15,No,108.4,LOAN-000780-01,Utility Loan,23000,16.0,weekly,,12.0,26680.0,2025-04-20,,Defaulted,16934.96,9745.04,15563.33,5,7,1,0,,Hustler/Casual Worker,Yes
